,txId1,txId2,prediction_label
22094,92491023,92491018,0
12265,353979589,390535993,0
21433,355203605,355204366,0
30737,73230579,73231469,0
8016,191390260,191432120,0
11412,238195267,238209799,0
23599,69763511,69989672,0
21837,355208617,355174750,0
32407,105876162,49177809,0
10034,346100196,346100222,0
20310,299120554,299120550,0
25315,29132574,30179316,1
8696,179065729,178905643,0
28302,96963043,97408808,0
29936,72647737,35202200,0
9764,234706982,234706984,0
32778,106388579,106814423,0
22799,288532455,288674512,0
4905,32135772,225320677,0
11984,197093138,390773289,0
21194,355157433,174898996,0
12352,395286813,395277355,0
2150,310804993,314908507,0
23565,69350697,69350704,0
24787,200048385,200636970,0
8532,175763907,179068196,0
24438,198814109,118375251,0
28343,45430166,6978671,0
26277,149168097,149167406,0
25796,114497436,114497438,0
2416,312219328,310488588,0
107,230684633,15087677,0
27436,14393317,97733193,0
30297,29766506,51481472,0
11509,244625896,244625898,0
2957,213821496,245140939,0
35774,218305950,42785015,0
26961,151203481,152162148,0
16975,336721778,336765709,0
13144,362863720,362961719,0
13001,363057028,363322994,0
16477,331567204,336472341,0
19871,163901993,163902002,2
10321,339057111,339568317,1
16587,331556362,363322275,0
23580,67629185,70423756,0
17411,212176786,272178940,0
33741,156061271,156328432,0
10724,339153225,339153224,0
29557,73331130,73330801,0
29874,65200348,12649359,0
34929,66441574,195429583,0
28213,97095252,97745607,0
5916,224679430,225282808,0
20338,241151449,299047361,0
13993,209961356,210708869,0
13485,209487402,209512149,0
9709,1511133,1607517,0
33717,155843452,156166434,0
8500,175538812,179028448,0
25430,38881714,40853357,0
23564,67604515,64082788,0
24357,219628409,219628416,0
16753,331556316,336465437,0
11294,15839263,242503846,0
21438,109437556,156795980,0
943,230588414,205866484,0
12252,158337015,356519952,0
15271,94796531,209272983,0
12493,391432553,392156982,0
32149,106314563,107095395,0
13309,363006314,363219509,0
8191,190822075,191121082,0
19002,84471798,84471800,0
27170,148674765,148674769,0
13171,362857727,363146291,0
10371,339057903,339265345,1
30868,3233255,94256093,0
5131,224195849,224195841,0
347,89273,230448070,0
1404,230339656,230076465,0
30851,94321026,94333210,0
1980,32316521,310470737,0
35640,104845273,218263227,0
33609,164753016,164753010,0
12589,390524408,390427034,0
3084,245361518,244688586,0
35282,218080969,219562969,0
4800,224748263,225671246,0
33260,106308231,106832866,0
20592,26185679,269650385,0
10560,339083433,339083435,0
3185,245225026,246076820,0
33696,66349722,156166434,0
29005,12788854,13578982,0
7843,191185474,191193950,0
22233,92705672,94042870,0
2135,13642440,314842463,0
11702,10738910,293726696,0
11399,238213118,238443449,0
35848,563635,6418,0
6670,94552052,94552307,0
36370,157581550,106877725,0
18513,7167318,269504393,0
30037,73026544,73279925,0
2615,309957122,243641765,0
14755,2984918,372964261,0
3923,86555588,279205061,0
3262,244688143,244688132,0
3436,245208881,245426067,0
14387,5272048,100084740,0
10402,459148,339267492,0
21107,28361537,241477156,0
65,230440348,232438397,0
2691,312876019,310494450,0
9050,68463024,43363608,0
23813,67597999,67598003,0
22719,14072078,275566093,0
10859,16162295,16163279,0
13585,209839480,209837677,0
30606,99936595,99106835,0
21315,355003726,355102398,1
1842,232907894,206225929,0
7670,190450669,190450302,0
2127,310511477,310511258,0
263,89273,232940307,0
20424,299108130,299108128,0
7710,190450822,190832755,0
2886,245199744,245430016,0
19728,163807999,163807997,0
16121,331564279,363349450,0
17310,289052077,272483707,0
35854,3287416,6418,0
3212,244662708,245176364,0
26209,149158419,149157913,0
5981,224964993,225321442,0
33122,106417251,106417238,0
1171,232032777,4961135,0
6322,121654915,121744839,0
27471,47930947,172562,0
31060,91952717,92735262,0
1377,232037097,230531148,0
1633,232348828,232036662,0
31818,32476507,106756614,0
6617,94419251,98800013,0
10712,339056882,339056867,0
10783,339089505,339089503,0
34019,108353956,121225693,0
22896,288456638,288589206,0
22389,6472187,101719733,0
17271,272431615,272431603,0
11344,238562923,111063411,0
35625,218089571,218151235,0
3484,244664544,244664539,0
33071,106413265,106413261,0
11676,82278553,164439238,0
19150,402916803,139657185,0
13470,209796394,209865237,0
2211,313145368,313113564,0
35351,218128373,3623625,0
34716,66420814,14950377,0
17141,331497994,331540376,0
14845,2984918,273257668,0
11919,350489721,390395627,0
11298,245682067,240790144,0
13018,363325202,363684109,0
337,89273,230468800,0
12640,248883460,248922721,0
33392,155551688,20521889,0
20450,299185347,299334965,0
5156,141104806,224961260,0
5908,224189372,225926285,0
33031,105429256,105595645,0
5868,224245279,225043616,0
17212,272484941,272682560,0
4316,22837997,22837944,0
32401,106302016,106302508,0
30362,73134945,73231487,0
25075,31779594,30699343,0
6832,94152731,94152728,0
30765,72357299,73093640,0
1885,230704774,232439369,0
19420,163683471,163684540,0
5812,208344403,226628871,0
19443,163808022,163867656,0
20158,299102158,299102151,0
33880,155582943,55650955,0
27644,13916444,96594954,0
10678,162480523,339153336,0
28921,12780628,8823943,0
9471,234672028,234672018,1
5828,225015512,225900284,0
873,28798027,230528725,0
34590,155623945,155624287,0
35297,218090483,219542384,0
15259,372957321,373077919,0
30094,71463388,71756544,0
24070,200521999,200520046,0
5685,224681835,224681830,0
32497,105979446,106415760,0
8215,23707414,191193090,0
15353,372671966,372742466,0
12829,248883800,249239586,0
29002,12821176,13578982,0
29822,73022213,73293386,0
4883,101621165,71648211,0
31493,94147086,91961253,0
20528,89103867,330311650,0
33258,106414899,106855390,0
19554,163805795,163805791,0
27930,97753556,98059174,0
11150,238252461,141408629,0
23547,68960292,55106944,0
33486,160799511,53063584,0
20238,298986176,299196854,0
22393,6472187,96976873,0
18494,269062825,269920832,0
7884,190039036,190038880,0
23198,16809316,67565986,0
31059,98663543,94284378,0
9111,43151321,43151315,0
394,232027351,232031824,0
26053,53362505,115046822,0
32075,106009210,106320422,0
6508,94199924,94332214,0
16361,331491784,331518860,0
4461,86929352,23302700,0
10491,89392836,339157927,0
19565,163601219,163829174,0
9349,234835420,235011536,0
13772,30886080,209682050,1
8525,179026575,226667659,2
31955,105872529,105975729,0
35722,218081008,219562863,0
12221,390143522,59085941,0
557,232035051,232036661,0
19532,163688503,163688501,0
22463,92728249,92728246,0
8187,191193728,191193738,0
33285,181978012,164753022,0
1634,230659131,230659139,0
36186,3352598,7100844,0
9571,234706976,234706978,0
4580,279010327,86709544,0
21017,376283896,327204773,0
33869,155821401,64852016,0
11622,378333696,378643365,0
27666,96961846,98034161,0
14577,99841117,99841109,0
20026,168135843,163649290,0
17352,272282477,272338984,0
29976,28387471,27655201,0
28219,96962483,98056376,0
857,230530244,183140871,0
10567,339976870,339976874,0
20600,26185679,379595205,0
27434,96584824,28547465,0
12608,29720076,29720078,0
12333,368191002,327886918,0
14350,99676902,99675435,1
13262,363600112,363713714,0
19365,163809087,163809013,0
12246,390042591,260424757,0
16135,223047550,331537588,0
769,71369016,230649126,0
14865,310559210,306660538,0
25826,86954963,37013075,0
32607,105774519,105880084,0
30675,13339218,73230570,0
25305,30167815,30167824,0
15968,311825135,310646801,0
24355,200529140,48607207,0
8296,174785843,184025272,0
12873,363284186,363713718,0
10912,15847212,15846984,0
34684,195421116,133876531,0
7735,24370376,62895286,0
5946,99937641,224964632,0
16935,331536143,284844435,0
10746,97456028,339083901,0
28130,97939634,98072844,0
32548,106713535,106713531,0
18412,268800547,269905668,1
20466,299042870,299043097,0
35897,7952,3376204,0
34046,155737649,11193869,0
13127,154335576,220400808,0
2032,11764585,310493671,0
22614,212289026,288676970,0
20042,163653040,163807960,0
23375,54721593,70014376,0
17135,331555674,300822308,0
3123,244804328,245269742,0
6651,94531279,94669112,0
27790,97753556,99409352,0
7685,190450679,190450302,0
2426,310522408,310522392,0
14962,372550626,306822977,0
1121,63006056,230663643,0
32495,16811974,105975051,0
1499,230390558,2787428,0
3786,86563516,279151457,0
23373,54726861,70014376,0
3096,244690441,245984704,0
24063,10174843,200520046,0
18837,84312686,85254454,0
22669,288316845,288442770,0
24536,3678760,201434285,0
15748,307095420,373156447,0
24014,200774471,27443500,0
27638,13909471,96562112,0
27922,4261635,98056823,0
36009,7952,4640571,0
19277,163679001,163862197,0
36461,157623001,157622998,0
4430,16031802,86809978,0
18988,123303270,85277865,0
16244,5678249,372867876,0
17259,299368669,228937777,0
5833,224967105,103300041,0
30068,1154526,73195991,0
20828,386050107,386050201,2
1485,230446331,71373984,0
23892,70455295,70455475,0
19971,163710827,1009594,0
16328,5689045,241979617,0
29024,13425520,12807194,0
7521,191192795,191193728,0
5897,177063114,224714882,0
26404,149567173,149161349,0
170,89273,230468662,0
29596,72029050,72719465,0
26098,116129502,116129504,0
22256,96378089,96378076,1
33785,164758027,156421113,0
17796,272282477,200393347,0
18186,25345446,276993898,0
4772,140163156,225941237,0
23473,56120732,70400064,0
20366,257433496,298958918,0
26702,62823600,149566960,0
11089,15987824,15987837,0
35214,218080969,218314022,0
29939,72644638,35202200,0
22983,67603155,54896405,1
30162,73325497,1720404,0
24696,200680523,200974757,0
2436,310438249,310438246,0
33314,155617030,35617620,0
19617,163683432,163683422,0
21707,355095121,355095117,0
12227,338284972,372703714,0
11413,238224768,238519507,0
20969,386127120,367211722,0
12528,353979589,376121307,0
11985,390772895,390773289,0
2673,312119057,312330119,0
34654,14950809,196107869,0
304,89273,230465660,0
6030,224669985,224669997,0
33303,156065491,35617620,0
14813,2984918,312794698,0
32626,105846200,105857434,0
12555,390045816,390342495,0
34088,45768270,12897892,0
9597,234561313,113788568,2
33589,155578507,156313815,0
14702,2984918,321015642,0
28790,12664440,12664435,0
2258,312849962,310524769,0
30821,70788119,71465831,0
34940,196090570,66419170,0
14153,99242931,113979460,0
14425,100075519,100074684,1
20625,141450188,381898699,0
25077,29702068,30088616,0
12868,363051162,301948437,0
12330,390555149,391068598,0
26325,12284459,149569098,0
30178,73448434,73448313,0
9139,43144610,43144602,0
4118,58046700,279149570,0
13517,209695805,209562939,0
21188,355213324,355213341,0
761,232034707,71724941,0
21420,355958525,355136904,0
11679,298356825,378462653,0
20314,298731583,292280429,0
35380,218081006,218834300,0
30005,71994276,72332073,0
12309,390767950,390767948,0
27328,96932189,12117243,0
5770,225047768,178134700,0
1034,21696459,2813778,0
5375,224247907,225050396,0
13246,362901027,363005905,0
29724,73027480,73227485,0
21181,11235277,233068926,0
4574,86780073,9683339,0
24325,200459299,195456317,0
10516,67908055,181321500,0
20943,348230493,165066411,2
21083,355006043,355006381,0
14839,2984918,320400393,0
28782,12665059,13401021,0
31682,94269750,94579627,0
32925,105858005,105978993,0
21781,355110071,355157591,1
19625,164883476,163649805,0
19967,163862515,163862512,0
20744,376244692,383063010,0
22820,171367023,233488352,0
14572,99911686,99911682,0
10906,15015569,15872590,0
31029,94255937,94284374,0
14564,99912228,99912157,0
8178,67668962,94440553,0
11574,238502870,241545169,0
11598,378161062,378287447,0
1678,3881167,14845252,0
3334,245818430,245859784,0
15171,2984918,322565697,0
11216,244611034,238236336,0
22893,288734865,288734868,0
8939,20113639,43553125,0
23027,54388447,67629086,0
31235,94890405,93937912,0
29021,12667003,13908024,0
26188,148694324,149691712,0
15124,312002700,372980260,0
1223,230524983,232471941,0
23150,62035059,54768400,0
11971,33091092,391089841,0
20276,298978202,300493349,0
2897,245170632,245227132,0
17325,272089707,272089705,0
7079,94752341,94710093,0
21088,28361537,355005650,0
22154,92709753,96357449,0
29828,51481941,26015423,0
28554,12675153,12806606,0
25180,30151745,30276715,0
5751,224234499,225054473,0
28662,4893367,12804393,0
33339,94407939,155759301,0
20454,298801227,298985047,0
24708,35018122,26426749,0
21840,355095115,58507725,1
7205,94498327,100604149,0
11784,378263252,378426522,0
26305,24775820,148612058,0
31864,100265259,107215353,0
32469,105822891,106344760,0
29862,25023305,73043032,0
10452,339083941,339083930,1
23476,68960287,68960292,0
16053,322986369,310511362,0
35611,218285993,218286175,0
20149,166498559,166499035,2
35081,31582491,218468774,0
25091,29132574,29131565,0
25186,30085664,30276715,0
9292,42626764,42960778,0
1290,3880766,3882627,0
14765,2984918,306713256,0
4776,11252891,224196213,0
9886,346109000,346091923,0
26772,148545840,151224076,0
12217,390068133,390420668,0
15116,2984918,322986654,0
12011,390432940,57138711,0
2347,12902106,310470351,0
22732,288147516,288370581,0
26558,149697841,149697870,0
21519,355102270,355176129,0
35129,218028865,19170155,0
15875,318131773,372980229,0
22097,4925897,96434087,0
1933,311360415,312357691,0
31741,92021035,94275195,0
17052,331500888,331535996,0
5043,73727935,225341775,0
21273,355196230,355221985,0
33542,125820277,156200969,0
16693,314046178,194305890,0
287,89273,230643592,0
25102,29650831,29159676,0
3807,87690184,87690173,0
18008,148842713,247486727,2
26819,148847746,148847751,0
29928,29945232,35202200,0
31673,94276951,91973590,0
33828,155720736,12172125,0
7317,191390771,190999088,0
31472,94267362,92738855,0
36526,184411659,157638295,0
1796,14307861,230550385,0
8589,175472939,135322611,0
28621,12663816,12780542,0
29549,8593470,73330801,0
10310,339054197,339118785,0
19578,76047143,163909485,0
5139,225004790,225055202,0
5260,112555122,225688961,0
20539,360853439,382989698,0
21687,355136907,191530985,0
915,3912534,230527759,0
33773,155591704,66349722,0
9463,234672044,234672018,1
25306,29653130,30003766,0
29013,12807051,13332792,0
8904,42960587,41472082,0
23103,34565586,70449784,0
12661,248904283,248937572,0
28253,97089156,97089155,0
20793,379979943,370942179,0
2706,310470028,303502459,0
4632,1348626,86826958,0
13055,363597812,363713354,0
24883,200565627,217634767,0
14682,2984918,310756841,0
32436,105587508,105786801,0
483,91411167,232029206,0
8772,42758755,68706499,0
17110,331504190,331564277,0
9409,210603412,234861310,0
31643,99261455,99261445,0
15750,372525946,317048600,0
31532,94360288,91973591,0
27537,87265797,80664766,0
17856,272172177,272833188,0
113,89273,27527984,0
35075,3623625,219542405,0
35034,218292796,38615823,0
17479,104761076,277807108,1
14117,4794162,115228585,0
31021,94339989,91934616,0
14285,27210692,99318383,0
2484,310467276,310467003,0
8949,41226883,68452703,0
33920,155818415,108292235,0
30745,72016412,72344713,0
11677,298356825,378263235,0
34299,164675944,181998588,0
15640,372725933,372827971,0
1751,232907277,230578937,0
35936,4596053,44664,0
15702,372723784,372810471,0
22419,1195632,98890470,0
14670,2984918,321602331,0
7626,190043563,190043369,0
31663,94205142,94652304,0
18542,269508326,277082298,0
10230,339095633,339648620,1
3375,245795488,245795483,0
23878,54758908,69328545,0
1022,232432879,2880930,0
31863,106390578,107215353,0
24427,77058948,200635458,0
29888,73018941,12649359,0
5081,77662813,225687056,0
1228,232033968,87823623,0
32271,105847385,105979312,0
6273,121743413,15457573,0
340,9425781,34300577,0
9696,3584693,234554569,0
36474,164169065,157857401,0
24213,200528363,201432010,0
21354,355004185,125487383,0
29260,13373792,18018335,0
6399,94048575,94628333,0
33098,105427150,105592702,0
9579,234569755,234744479,0
35615,218081001,218573519,0
18190,5966083,276993898,0
31287,94077528,98658080,0
30402,72014021,72322933,0
23820,70342585,70406447,1
7074,94195476,94331377,0
30132,73333592,73333415,0
28247,96995131,31466191,0
24123,200738264,200990304,1
5712,225715272,226611450,0
2413,309995486,310457063,0
3675,86643222,279039450,0
17688,272466342,272614759,0
25101,28891484,29159676,0
33990,155816195,155816192,0
12687,29720078,248922803,0
2466,312864886,260018476,0
20171,300565817,300413520,0
30214,16304794,63315686,0
32444,105596629,105848609,0
20612,353161713,383445889,0
22712,288077051,288275827,0
29377,13268173,13268557,0
32033,105872541,106320422,0
5952,224207897,163067274,0
22407,6472187,302235905,0
30415,72300741,73142649,0
19248,166086846,164412870,0
29739,73138856,73227485,0
36265,158337697,109383451,0
